input_len,output_len,aug,loss,bottleneck_size,bottleneck_activation,model_type,kernel_size,optimizer,learning_rate,num,line,smape,mase*
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,2,False,13.259524227375403,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,3,False,13.256678763426775,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,4,False,13.274786755156901,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,5,False,13.260468553927211,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,6,False,13.2781725897815,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,7,False,13.250210471621507,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,8,False,13.257788593271647,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,9,False,13.299355245831462,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,10,False,13.247777865781819,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,11,False,13.273401842441675,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,12,False,13.270596455156063,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,13,False,13.291905170196317,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,14,False,13.28934191639795,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,15,False,13.238501133540645,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,16,False,13.261627557869636,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,17,False,13.260480225454561,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,18,False,13.269581106498036,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,19,False,13.259479221670812,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,20,False,13.28168382678601,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,21,False,13.254484674144097,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,22,False,13.259267821827104,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,23,False,13.272832960843528,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,24,False,13.266607432377636,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,25,False,13.245836223817927,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,26,False,13.28343820456375,227007529043402.25
